request_id,sample_id,domain,phase,baseline,delta,layer_pairs,candidate_count,candidate_amplification,forecasts,selection_coverage,routed_mass_coverage,complete_route_coverage
29,wikitext2-00039,general,decode,transition,3,21,8,2.0,336,0.9255952380952381,0.9390607476234436,0.75
29,wikitext2-00039,general,decode,transition,4,20,8,2.0,320,0.92734375,0.9422942996025085,0.759375
29,wikitext2-00039,general,decode,transition,5,19,8,2.0,304,0.9185855263157895,0.9327151775360107,0.7236842105263158
29,wikitext2-00039,general,decode,transition,6,18,8,2.0,288,0.9244791666666666,0.9395378828048706,0.75
29,wikitext2-00039,general,decode,transition,7,17,8,2.0,272,0.9319852941176471,0.944190502166748,0.7757352941176471
29,wikitext2-00039,general,decode,transition,8,16,8,2.0,256,0.9345703125,0.9451656341552734,0.78125
29,wikitext2-00039,general,decode,transition,9,15,8,2.0,240,0.9197916666666667,0.9319397211074829,0.725
29,wikitext2-00039,general,decode,transition,10,14,8,2.0,224,0.9196428571428571,0.9275599718093872,0.7589285714285714
29,wikitext2-00039,general,decode,transition,11,13,8,2.0,208,0.9290865384615384,0.9421457052230835,0.75
29,wikitext2-00039,general,decode,transition,12,12,8,2.0,192,0.92578125,0.9356536865234375,0.7395833333333334
29,wikitext2-00039,general,decode,transition,13,11,8,2.0,176,0.9346590909090909,0.9467218518257141,0.7840909090909091
29,wikitext2-00039,general,decode,transition,14,10,8,2.0,160,0.91875,0.9301605224609375,0.75
29,wikitext2-00039,general,decode,transition,15,9,8,2.0,144,0.9288194444444444,0.9434814453125,0.7291666666666666
29,wikitext2-00039,general,decode,transition,16,8,8,2.0,128,0.939453125,0.949615478515625,0.7890625
29,wikitext2-00039,general,decode,transition,17,7,8,2.0,112,0.9308035714285714,0.9433550238609314,0.7589285714285714
29,wikitext2-00039,general,decode,transition,18,6,8,2.0,96,0.9322916666666666,0.9481913447380066,0.7916666666666666
29,wikitext2-00039,general,decode,transition,19,5,8,2.0,80,0.9375,0.9534546136856079,0.775
29,wikitext2-00039,general,decode,transition,20,4,8,2.0,64,0.94140625,0.9589080810546875,0.765625
29,wikitext2-00039,general,decode,transition,21,3,8,2.0,48,0.9427083333333334,0.96527099609375,0.7708333333333334
29,wikitext2-00039,general,decode,transition,22,2,8,2.0,32,0.9453125,0.9651336669921875,0.78125
29,wikitext2-00039,general,decode,transition,23,1,8,2.0,16,0.9375,0.960601806640625,0.75
30,wikitext2-00041,general,decode,transition,1,23,8,2.0,368,0.9300271739130435,0.943817138671875,0.7527173913043478
30,wikitext2-00041,general,decode,transition,2,22,8,2.0,352,0.9240056818181818,0.9388635754585266,0.7386363636363636
30,wikitext2-00041,general,decode,transition,3,21,8,2.0,336,0.9226190476190477,0.9358084797859192,0.7440476190476191
30,wikitext2-00041,general,decode,transition,4,20,8,2.0,320,0.9140625,0.9296783208847046,0.721875
30,wikitext2-00041,general,decode,transition,5,19,8,2.0,304,0.9078947368421053,0.9233976602554321,0.6973684210526315
30,wikitext2-00041,general,decode,transition,6,18,8,2.0,288,0.9166666666666666,0.9317813515663147,0.71875
30,wikitext2-00041,general,decode,transition,7,17,8,2.0,272,0.9264705882352942,0.9388553500175476,0.7573529411764706
30,wikitext2-00041,general,decode,transition,8,16,8,2.0,256,0.923828125,0.9339466094970703,0.76171875
30,wikitext2-00041,general,decode,transition,9,15,8,2.0,240,0.915625,0.9266642332077026,0.7333333333333333
30,wikitext2-00041,general,decode,transition,10,14,8,2.0,224,0.9073660714285714,0.9159632921218872,0.7321428571428571
30,wikitext2-00041,general,decode,transition,11,13,8,2.0,208,0.9146634615384616,0.9289808869361877,0.7067307692307693
30,wikitext2-00041,general,decode,transition,12,12,8,2.0,192,0.9153645833333334,0.9248021245002747,0.71875
30,wikitext2-00041,general,decode,transition,13,11,8,2.0,176,0.9190340909090909,0.9302923083305359,0.7556818181818182
30,wikitext2-00041,general,decode,transition,14,10,8,2.0,160,0.915625,0.926135241985321,0.73125
30,wikitext2-00041,general,decode,transition,15,9,8,2.0,144,0.9201388888888888,0.9345262050628662,0.7222222222222222
30,wikitext2-00041,general,decode,transition,16,8,8,2.0,128,0.923828125,0.933197021484375,0.75
30,wikitext2-00041,general,decode,transition,17,7,8,2.0,112,0.9174107142857143,0.9271022081375122,0.7142857142857143
30,wikitext2-00041,general,decode,transition,18,6,8,2.0,96,0.921875,0.9382222294807434,0.75
30,wikitext2-00041,general,decode,transition,19,5,8,2.0,80,0.909375,0.926470935344696,0.6875
30,wikitext2-00041,general,decode,transition,20,4,8,2.0,64,0.9375,0.9533767700195312,0.75
30,wikitext2-00041,general,decode,transition,21,3,8,2.0,48,0.9375,0.9570820927619934,0.75
30,wikitext2-00041,general,decode,transition,22,2,8,2.0,32,0.9453125,0.965606689453125,0.78125
30,wikitext2-00041,general,decode,transition,23,1,8,2.0,16,0.9375,0.960693359375,0.75
31,gsm8k-00045,math,decode,transition,1,23,8,2.0,368,0.826766304347826,0.8500339388847351,0.5190217391304348
31,gsm8k-00045,math,decode,transition,2,22,8,2.0,352,0.8181818181818182,0.837226152420044,0.4914772727272727
31,gsm8k-00045,math,decode,transition,3,21,8,2.0,336,0.8065476190476191,0.8266499638557434,0.47619047619047616
31,gsm8k-00045,math,decode,transition,4,20,8,2.0,320,0.80703125,0.8296402096748352,0.471875
31,gsm8k-00045,math,decode,transition,5,19,8,2.0,304,0.7911184210526315,0.8146249651908875,0.46381578947368424
31,gsm8k-00045,math,decode,transition,6,18,8,2.0,288,0.8020833333333334,0.8235456943511963,0.4791666666666667
31,gsm8k-00045,math,decode,transition,7,17,8,2.0,272,0.8014705882352942,0.8195046782493591,0.4889705882352941
31,gsm8k-00045,math,decode,transition,8,16,8,2.0,256,0.80078125,0.8183307647705078,0.47265625
31,gsm8k-00045,math,decode,transition,9,15,8,2.0,240,0.7979166666666667,0.81610107421875,0.5
31,gsm8k-00045,math,decode,transition,10,14,8,2.0,224,0.7801339285714286,0.7994929552078247,0.4375
31,gsm8k-00045,math,decode,transition,11,13,8,2.0,208,0.7608173076923077,0.7779212594032288,0.4375
31,gsm8k-00045,math,decode,transition,12,12,8,2.0,192,0.7421875,0.7596308588981628,0.4270833333333333
31,gsm8k-00045,math,decode,transition,13,11,8,2.0,176,0.7613636363636364,0.7766196727752686,0.4715909090909091
31,gsm8k-00045,math,decode,transition,14,10,8,2.0,160,0.775,0.793316662311554,0.4875
31,gsm8k-00045,math,decode,transition,15,9,8,2.0,144,0.7690972222222222,0.7859395146369934,0.4583333333333333
31,gsm8k-00045,math,decode,transition,16,8,8,2.0,128,0.763671875,0.7794837951660156,0.4453125
31,gsm8k-00045,math,decode,transition,17,7,8,2.0,112,0.765625,0.7802298665046692,0.44642857142857145
31,gsm8k-00045,math,decode,transition,18,6,8,2.0,96,0.7630208333333334,0.7838541865348816,0.4479166666666667
31,gsm8k-00045,math,decode,transition,19,5,8,2.0,80,0.746875,0.7691711187362671,0.4
31,gsm8k-00045,math,decode,transition,20,4,8,2.0,64,0.75,0.7611083984375,0.46875
31,gsm8k-00045,math,decode,transition,21,3,8,2.0,48,0.7604166666666666,0.7763875126838684,0.4375
31,gsm8k-00045,math,decode,transition,22,2,8,2.0,32,0.7890625,0.815643310546875,0.4375
31,gsm8k-00045,math,decode,transition,23,1,8,2.0,16,0.78125,0.816680908203125,0.4375
32,wikitext2-00042,general,decode,transition,1,23,8,2.0,368,0.9252717391304348,0.94000643491745,0.7663043478260869
32,wikitext2-00042,general,decode,transition,2,22,8,2.0,352,0.9211647727272727,0.9385431408882141,0.7357954545454546
32,wikitext2-00042,general,decode,transition,3,21,8,2.0,336,0.9129464285714286,0.929318368434906,0.7202380952380952
32,wikitext2-00042,general,decode,transition,4,20,8,2.0,320,0.91015625,0.9291961789131165,0.709375
32,wikitext2-00042,general,decode,transition,5,19,8,2.0,304,0.9070723684210527,0.9244192242622375,0.7039473684210527
32,wikitext2-00042,general,decode,transition,6,18,8,2.0,288,0.9140625,0.92877197265625,0.71875
32,wikitext2-00042,general,decode,transition,7,17,8,2.0,272,0.9191176470588235,0.9336152672767639,0.7389705882352942
32,wikitext2-00042,general,decode,transition,8,16,8,2.0,256,0.9150390625,0.9266567230224609,0.734375
32,wikitext2-00042,general,decode,transition,9,15,8,2.0,240,0.9135416666666667,0.9261942505836487,0.7125
32,wikitext2-00042,general,decode,transition,10,14,8,2.0,224,0.9017857142857143,0.9125954508781433,0.7098214285714286
32,wikitext2-00042,general,decode,transition,11,13,8,2.0,208,0.9182692307692307,0.9329857230186462,0.7115384615384616
32,wikitext2-00042,general,decode,transition,12,12,8,2.0,192,0.9153645833333334,0.9281412959098816,0.71875
32,wikitext2-00042,general,decode,transition,13,11,8,2.0,176,0.9176136363636364,0.9318487048149109,0.75
32,wikitext2-00042,general,decode,transition,14,10,8,2.0,160,0.90625,0.918609619140625,0.725
32,wikitext2-00042,general,decode,transition,15,9,8,2.0,144,0.9201388888888888,0.9340243935585022,0.7222222222222222
32,wikitext2-00042,general,decode,transition,16,8,8,2.0,128,0.9375,0.9484062194824219,0.78125
32,wikitext2-00042,general,decode,transition,17,7,8,2.0,112,0.9241071428571429,0.9360482096672058,0.75
32,wikitext2-00042,general,decode,transition,18,6,8,2.0,96,0.9296875,0.9482167363166809,0.7916666666666666
32,wikitext2-00042,general,decode,transition,19,5,8,2.0,80,0.925,0.942962646484375,0.75
32,wikitext2-00042,general,decode,transition,20,4,8,2.0,64,0.9375,0.956024169921875,0.765625
32,wikitext2-00042,general,decode,transition,21,3,8,2.0,48,0.9375,0.958740234375,0.7708333333333334
32,wikitext2-00042,general,decode,transition,22,2,8,2.0,32,0.9453125,0.9666290283203125,0.78125
32,wikitext2-00042,general,decode,transition,23,1,8,2.0,16,0.9375,0.961669921875,0.75
33,gsm8k-00035,math,decode,transition,1,23,8,2.0,368,0.8165760869565217,0.8395538330078125,0.5081521739130435
33,gsm8k-00035,math,decode,transition,2,22,8,2.0,352,0.8181818181818182,0.8356128931045532,0.5284090909090909
33,gsm8k-00035,math,decode,transition,3,21,8,2.0,336,0.7946428571428571,0.8145374059677124,0.46726190476190477
33,gsm8k-00035,math,decode,transition,4,20,8,2.0,320,0.78984375,0.8136444091796875,0.459375
33,gsm8k-00035,math,decode,transition,5,19,8,2.0,304,0.772203947368421,0.8010832071304321,0.4440789473684211
33,gsm8k-00035,math,decode,transition,6,18,8,2.0,288,0.7829861111111112,0.8075782060623169,0.4409722222222222
33,gsm8k-00035,math,decode,transition,7,17,8,2.0,272,0.7766544117647058,0.8033860325813293,0.4264705882352941
33,gsm8k-00035,math,decode,transition,8,16,8,2.0,256,0.7666015625,0.7932834625244141,0.4296875
33,gsm8k-00035,math,decode,transition,9,15,8,2.0,240,0.746875,0.7734049558639526,0.39166666666666666
33,gsm8k-00035,math,decode,transition,10,14,8,2.0,224,0.7142857142857143,0.7442713975906372,0.35267857142857145
33,gsm8k-00035,math,decode,transition,11,13,8,2.0,208,0.7271634615384616,0.75579833984375,0.38461538461538464
33,gsm8k-00035,math,decode,transition,12,12,8,2.0,192,0.7122395833333334,0.7388763427734375,0.3802083333333333
33,gsm8k-00035,math,decode,transition,13,11,8,2.0,176,0.7144886363636364,0.7406755089759827,0.3806818181818182
33,gsm8k-00035,math,decode,transition,14,10,8,2.0,160,0.734375,0.764941394329071,0.3625
33,gsm8k-00035,math,decode,transition,15,9,8,2.0,144,0.7239583333333334,0.7480909824371338,0.3680555555555556
33,gsm8k-00035,math,decode,transition,16,8,8,2.0,128,0.716796875,0.7431564331054688,0.328125
33,gsm8k-00035,math,decode,transition,17,7,8,2.0,112,0.6830357142857143,0.7120012640953064,0.32142857142857145
33,gsm8k-00035,math,decode,transition,18,6,8,2.0,96,0.6875,0.7199452519416809,0.2916666666666667
33,gsm8k-00035,math,decode,transition,19,5,8,2.0,80,0.6875,0.715863049030304,0.3125
33,gsm8k-00035,math,decode,transition,20,4,8,2.0,64,0.703125,0.7296829223632812,0.359375
33,gsm8k-00035,math,decode,transition,21,3,8,2.0,48,0.6979166666666666,0.70623779296875,0.3958333333333333
33,gsm8k-00035,math,decode,transition,22,2,8,2.0,32,0.6953125,0.7215118408203125,0.40625
33,gsm8k-00035,math,decode,transition,23,1,8,2.0,16,0.671875,0.6846923828125,0.3125
34,humaneval-HumanEval_115,code,decode,transition,1,23,8,2.0,368,0.8464673913043478,0.86875981092453,0.5679347826086957
34,humaneval-HumanEval_115,code,decode,transition,2,22,8,2.0,352,0.8309659090909091,0.8522491455078125,0.5681818181818182
34,humaneval-HumanEval_115,code,decode,transition,3,21,8,2.0,336,0.828125,0.8508896827697754,0.5267857142857143
34,humaneval-HumanEval_115,code,decode,transition,4,20,8,2.0,320,0.82890625,0.8513412475585938,0.55
34,humaneval-HumanEval_115,code,decode,transition,5,19,8,2.0,304,0.8026315789473685,0.8280398845672607,0.4934210526315789
34,humaneval-HumanEval_115,code,decode,transition,6,18,8,2.0,288,0.8081597222222222,0.8298255205154419,0.4965277777777778
34,humaneval-HumanEval_115,code,decode,transition,7,17,8,2.0,272,0.7950367647058824,0.8163290619850159,0.47794117647058826
34,humaneval-HumanEval_115,code,decode,transition,8,16,8,2.0,256,0.7939453125,0.8142967224121094,0.5
34,humaneval-HumanEval_115,code,decode,transition,9,15,8,2.0,240,0.7802083333333333,0.804034411907196,0.49166666666666664
34,humaneval-HumanEval_115,code,decode,transition,10,14,8,2.0,224,0.7712053571428571,0.793365478515625,0.48214285714285715
34,humaneval-HumanEval_115,code,decode,transition,11,13,8,2.0,208,0.7572115384615384,0.7808250784873962,0.46153846153846156
34,humaneval-HumanEval_115,code,decode,transition,12,12,8,2.0,192,0.7682291666666666,0.7898432612419128,0.484375
34,humaneval-HumanEval_115,code,decode,transition,13,11,8,2.0,176,0.7755681818181818,0.8007479310035706,0.5113636363636364
34,humaneval-HumanEval_115,code,decode,transition,14,10,8,2.0,160,0.7640625,0.7885650396347046,0.5
34,humaneval-HumanEval_115,code,decode,transition,15,9,8,2.0,144,0.7743055555555556,0.7933688759803772,0.4722222222222222
34,humaneval-HumanEval_115,code,decode,transition,16,8,8,2.0,128,0.751953125,0.7733383178710938,0.46875
34,humaneval-HumanEval_115,code,decode,transition,17,7,8,2.0,112,0.7433035714285714,0.768829345703125,0.41964285714285715
34,humaneval-HumanEval_115,code,decode,transition,18,6,8,2.0,96,0.7630208333333334,0.7911427617073059,0.4375
34,humaneval-HumanEval_115,code,decode,transition,19,5,8,2.0,80,0.73125,0.758331298828125,0.375
34,humaneval-HumanEval_115,code,decode,transition,20,4,8,2.0,64,0.75,0.7679595947265625,0.40625
34,humaneval-HumanEval_115,code,decode,transition,21,3,8,2.0,48,0.6979166666666666,0.7161152958869934,0.3541666666666667
34,humaneval-HumanEval_115,code,decode,transition,22,2,8,2.0,32,0.6953125,0.7202911376953125,0.375
34,humaneval-HumanEval_115,code,decode,transition,23,1,8,2.0,16,0.671875,0.6912841796875,0.375
35,humaneval-HumanEval_45,code,decode,transition,1,23,8,2.0,368,0.8702445652173914,0.8907390832901001,0.6114130434782609
35,humaneval-HumanEval_45,code,decode,transition,2,22,8,2.0,352,0.8586647727272727,0.881598711013794,0.6022727272727273
35,humaneval-HumanEval_45,code,decode,transition,3,21,8,2.0,336,0.8563988095238095,0.8762614130973816,0.5863095238095238
35,humaneval-HumanEval_45,code,decode,transition,4,20,8,2.0,320,0.85,0.871173083782196,0.584375
35,humaneval-HumanEval_45,code,decode,transition,5,19,8,2.0,304,0.850328947368421,0.8724750876426697,0.5394736842105263
35,humaneval-HumanEval_45,code,decode,transition,6,18,8,2.0,288,0.8567708333333334,0.879638671875,0.5902777777777778
35,humaneval-HumanEval_45,code,decode,transition,7,17,8,2.0,272,0.8501838235294118,0.8689305782318115,0.5514705882352942
35,humaneval-HumanEval_45,code,decode,transition,8,16,8,2.0,256,0.82421875,0.8427906036376953,0.5078125
35,humaneval-HumanEval_45,code,decode,transition,9,15,8,2.0,240,0.8260416666666667,0.8461242914199829,0.5041666666666667
35,humaneval-HumanEval_45,code,decode,transition,10,14,8,2.0,224,0.8203125,0.8397631049156189,0.5223214285714286
35,humaneval-HumanEval_45,code,decode,transition,11,13,8,2.0,208,0.8341346153846154,0.8559288382530212,0.5384615384615384
35,humaneval-HumanEval_45,code,decode,transition,12,12,8,2.0,192,0.8385416666666666,0.8624598383903503,0.5572916666666666
35,humaneval-HumanEval_45,code,decode,transition,13,11,8,2.0,176,0.84375,0.8660167455673218,0.5454545454545454
35,humaneval-HumanEval_45,code,decode,transition,14,10,8,2.0,160,0.8421875,0.8669830560684204,0.5375
35,humaneval-HumanEval_45,code,decode,transition,15,9,8,2.0,144,0.8315972222222222,0.8538750410079956,0.5069444444444444
35,humaneval-HumanEval_45,code,decode,transition,16,8,8,2.0,128,0.8203125,0.8453369140625,0.484375
35,humaneval-HumanEval_45,code,decode,transition,17,7,8,2.0,112,0.8191964285714286,0.8425816297531128,0.4642857142857143
35,humaneval-HumanEval_45,code,decode,transition,18,6,8,2.0,96,0.8333333333333334,0.858001708984375,0.5
35,humaneval-HumanEval_45,code,decode,transition,19,5,8,2.0,80,0.78125,0.8016357421875,0.45
35,humaneval-HumanEval_45,code,decode,transition,20,4,8,2.0,64,0.7734375,0.8011627197265625,0.390625
35,humaneval-HumanEval_45,code,decode,transition,21,3,8,2.0,48,0.8072916666666666,0.8307291865348816,0.4791666666666667
35,humaneval-HumanEval_45,code,decode,transition,22,2,8,2.0,32,0.765625,0.785247802734375,0.34375
35,humaneval-HumanEval_45,code,decode,transition,23,1,8,2.0,16,0.734375,0.7694091796875,0.375
36,wikitext2-00038,general,decode,transition,1,23,8,2.0,368,0.938858695652174,0.950983464717865,0.7989130434782609
36,wikitext2-00038,general,decode,transition,2,22,8,2.0,352,0.9339488636363636,0.9468203186988831,0.7698863636363636
36,wikitext2-00038,general,decode,transition,3,21,8,2.0,336,0.9285714285714286,0.9412652850151062,0.7619047619047619
36,wikitext2-00038,general,decode,transition,4,20,8,2.0,320,0.93046875,0.9438095092773438,0.778125
36,wikitext2-00038,general,decode,transition,5,19,8,2.0,304,0.9202302631578947,0.9321433901786804,0.7467105263157895
36,wikitext2-00038,general,decode,transition,6,18,8,2.0,288,0.9236111111111112,0.9362165927886963,0.7638888888888888
36,wikitext2-00038,general,decode,transition,7,17,8,2.0,272,0.9255514705882353,0.9382916688919067,0.7794117647058824
36,wikitext2-00038,general,decode,transition,8,16,8,2.0,256,0.923828125,0.9356498718261719,0.76171875
36,wikitext2-00038,general,decode,transition,9,15,8,2.0,240,0.9145833333333333,0.9264994263648987,0.7375
36,wikitext2-00038,general,decode,transition,10,14,8,2.0,224,0.9129464285714286,0.9219752550125122,0.75
36,wikitext2-00038,general,decode,transition,11,13,8,2.0,208,0.9134615384615384,0.9278681874275208,0.7355769230769231
36,wikitext2-00038,general,decode,transition,12,12,8,2.0,192,0.9192708333333334,0.9290974736213684,0.7395833333333334
36,wikitext2-00038,general,decode,transition,13,11,8,2.0,176,0.9318181818181818,0.9445911645889282,0.7784090909090909
36,wikitext2-00038,general,decode,transition,14,10,8,2.0,160,0.915625,0.9286438226699829,0.74375
36,wikitext2-00038,general,decode,transition,15,9,8,2.0,144,0.9201388888888888,0.9325629472732544,0.7291666666666666
36,wikitext2-00038,general,decode,transition,16,8,8,2.0,128,0.92578125,0.9373893737792969,0.7734375
36,wikitext2-00038,general,decode,transition,17,7,8,2.0,112,0.921875,0.9326956868171692,0.7410714285714286
36,wikitext2-00038,general,decode,transition,18,6,8,2.0,96,0.921875,0.9409637451171875,0.7604166666666666
36,wikitext2-00038,general,decode,transition,19,5,8,2.0,80,0.921875,0.939990222454071,0.7375
36,wikitext2-00038,general,decode,transition,20,4,8,2.0,64,0.94140625,0.9594879150390625,0.78125
36,wikitext2-00038,general,decode,transition,21,3,8,2.0,48,0.9479166666666666,0.9632975459098816,0.8125
36,wikitext2-00038,general,decode,transition,22,2,8,2.0,32,0.9453125,0.96478271484375,0.78125
36,wikitext2-00038,general,decode,transition,23,1,8,2.0,16,0.921875,0.948089599609375,0.6875
37,gsm8k-00046,math,decode,transition,1,23,8,2.0,368,0.8369565217391305,0.857064962387085,0.5163043478260869
37,gsm8k-00046,math,decode,transition,2,22,8,2.0,352,0.8288352272727273,0.8487840294837952,0.5170454545454546
37,gsm8k-00046,math,decode,transition,3,21,8,2.0,336,0.8199404761904762,0.8430567979812622,0.5059523809523809
37,gsm8k-00046,math,decode,transition,4,20,8,2.0,320,0.8125,0.8353744745254517,0.490625
37,gsm8k-00046,math,decode,transition,5,19,8,2.0,304,0.8100328947368421,0.8322769999504089,0.4901315789473684
37,gsm8k-00046,math,decode,transition,6,18,8,2.0,288,0.8072916666666666,0.8260243535041809,0.4895833333333333
37,gsm8k-00046,math,decode,transition,7,17,8,2.0,272,0.7959558823529411,0.8144872188568115,0.46691176470588236
37,gsm8k-00046,math,decode,transition,8,16,8,2.0,256,0.7919921875,0.8131656646728516,0.46875
37,gsm8k-00046,math,decode,transition,9,15,8,2.0,240,0.7833333333333333,0.8038330078125,0.4666666666666667
37,gsm8k-00046,math,decode,transition,10,14,8,2.0,224,0.7790178571428571,0.7978646159172058,0.4419642857142857
37,gsm8k-00046,math,decode,transition,11,13,8,2.0,208,0.7632211538461539,0.7874075174331665,0.4375
37,gsm8k-00046,math,decode,transition,12,12,8,2.0,192,0.7734375,0.7922999262809753,0.4479166666666667
37,gsm8k-00046,math,decode,transition,13,11,8,2.0,176,0.78125,0.8016301989555359,0.4715909090909091
37,gsm8k-00046,math,decode,transition,14,10,8,2.0,160,0.80625,0.8250366449356079,0.50625
37,gsm8k-00046,math,decode,transition,15,9,8,2.0,144,0.8038194444444444,0.8200886845588684,0.4930555555555556
37,gsm8k-00046,math,decode,transition,16,8,8,2.0,128,0.78515625,0.806060791015625,0.4296875
37,gsm8k-00046,math,decode,transition,17,7,8,2.0,112,0.7790178571428571,0.8020194172859192,0.44642857142857145
37,gsm8k-00046,math,decode,transition,18,6,8,2.0,96,0.78125,0.8060099482536316,0.4479166666666667
37,gsm8k-00046,math,decode,transition,19,5,8,2.0,80,0.815625,0.838146984577179,0.5375
37,gsm8k-00046,math,decode,transition,20,4,8,2.0,64,0.8125,0.8389511108398438,0.515625
37,gsm8k-00046,math,decode,transition,21,3,8,2.0,48,0.8125,0.8460184931755066,0.5
37,gsm8k-00046,math,decode,transition,22,2,8,2.0,32,0.8203125,0.8568572998046875,0.5
37,gsm8k-00046,math,decode,transition,23,1,8,2.0,16,0.84375,0.890411376953125,0.5
38,mt_bench-48344673,conversation,decode,transition,1,23,8,2.0,368,0.8226902173913043,0.8461542725563049,0.49728260869565216
38,mt_bench-48344673,conversation,decode,transition,2,22,8,2.0,352,0.8274147727272727,0.8480044007301331,0.5255681818181818
38,mt_bench-48344673,conversation,decode,transition,3,21,8,2.0,336,0.8110119047619048,0.8340352177619934,0.49702380952380953
38,mt_bench-48344673,conversation,decode,transition,4,20,8,2.0,320,0.80625,0.8285430669784546,0.484375
38,mt_bench-48344673,conversation,decode,transition,5,19,8,2.0,304,0.8018092105263158,0.8270279765129089,0.46381578947368424
38,mt_bench-48344673,conversation,decode,transition,6,18,8,2.0,288,0.8072916666666666,0.8352508544921875,0.4861111111111111
38,mt_bench-48344673,conversation,decode,transition,7,17,8,2.0,272,0.8152573529411765,0.8405635952949524,0.4852941176470588
38,mt_bench-48344673,conversation,decode,transition,8,16,8,2.0,256,0.810546875,0.8364353179931641,0.484375
38,mt_bench-48344673,conversation,decode,transition,9,15,8,2.0,240,0.825,0.8475667238235474,0.49166666666666664
38,mt_bench-48344673,conversation,decode,transition,10,14,8,2.0,224,0.8013392857142857,0.8215680718421936,0.4732142857142857
38,mt_bench-48344673,conversation,decode,transition,11,13,8,2.0,208,0.8100961538461539,0.834716796875,0.5240384615384616
38,mt_bench-48344673,conversation,decode,transition,12,12,8,2.0,192,0.80859375,0.8316726684570312,0.515625
38,mt_bench-48344673,conversation,decode,transition,13,11,8,2.0,176,0.796875,0.8262190222740173,0.48863636363636365
38,mt_bench-48344673,conversation,decode,transition,14,10,8,2.0,160,0.809375,0.8402862548828125,0.48125
38,mt_bench-48344673,conversation,decode,transition,15,9,8,2.0,144,0.8333333333333334,0.8621283769607544,0.4791666666666667
38,mt_bench-48344673,conversation,decode,transition,16,8,8,2.0,128,0.83984375,0.8700180053710938,0.546875
38,mt_bench-48344673,conversation,decode,transition,17,7,8,2.0,112,0.8616071428571429,0.8854283094406128,0.6071428571428571
38,mt_bench-48344673,conversation,decode,transition,18,6,8,2.0,96,0.8697916666666666,0.8982035517692566,0.6145833333333334
38,mt_bench-48344673,conversation,decode,transition,19,5,8,2.0,80,0.853125,0.88494873046875,0.5875
38,mt_bench-48344673,conversation,decode,transition,20,4,8,2.0,64,0.87890625,0.907470703125,0.625
38,mt_bench-48344673,conversation,decode,transition,21,3,8,2.0,48,0.8802083333333334,0.9150288701057434,0.6458333333333334
38,mt_bench-48344673,conversation,decode,transition,22,2,8,2.0,32,0.8828125,0.9162750244140625,0.6875
38,mt_bench-48344673,conversation,decode,transition,23,1,8,2.0,16,0.78125,0.83807373046875,0.375
39,mt_bench-23836768,conversation,decode,transition,1,23,8,2.0,368,0.8389945652173914,0.864568293094635,0.5407608695652174
39,mt_bench-23836768,conversation,decode,transition,2,22,8,2.0,352,0.8295454545454546,0.854102373123169,0.5170454545454546
39,mt_bench-23836768,conversation,decode,transition,3,21,8,2.0,336,0.8229166666666666,0.846954345703125,0.5208333333333334
39,mt_bench-23836768,conversation,decode,transition,4,20,8,2.0,320,0.8234375,0.8452346920967102,0.496875
39,mt_bench-23836768,conversation,decode,transition,5,19,8,2.0,304,0.8133223684210527,0.8389490842819214,0.4769736842105263
39,mt_bench-23836768,conversation,decode,transition,6,18,8,2.0,288,0.8298611111111112,0.8522304892539978,0.5208333333333334
39,mt_bench-23836768,conversation,decode,transition,7,17,8,2.0,272,0.8033088235294118,0.8240643739700317,0.44485294117647056
39,mt_bench-23836768,conversation,decode,transition,8,16,8,2.0,256,0.8076171875,0.8300762176513672,0.45703125
39,mt_bench-23836768,conversation,decode,transition,9,15,8,2.0,240,0.8010416666666667,0.8213277459144592,0.4625
39,mt_bench-23836768,conversation,decode,transition,10,14,8,2.0,224,0.7946428571428571,0.8181348443031311,0.4375
39,mt_bench-23836768,conversation,decode,transition,11,13,8,2.0,208,0.7836538461538461,0.8112698793411255,0.4230769230769231
39,mt_bench-23836768,conversation,decode,transition,12,12,8,2.0,192,0.7721354166666666,0.7975056767463684,0.4010416666666667
39,mt_bench-23836768,conversation,decode,transition,13,11,8,2.0,176,0.7869318181818182,0.8122808337211609,0.45454545454545453
39,mt_bench-23836768,conversation,decode,transition,14,10,8,2.0,160,0.80625,0.8357208371162415,0.41875
39,mt_bench-23836768,conversation,decode,transition,15,9,8,2.0,144,0.8003472222222222,0.8287217617034912,0.4166666666666667
39,mt_bench-23836768,conversation,decode,transition,16,8,8,2.0,128,0.814453125,0.8407669067382812,0.46875
39,mt_bench-23836768,conversation,decode,transition,17,7,8,2.0,112,0.7946428571428571,0.8200640082359314,0.42857142857142855
39,mt_bench-23836768,conversation,decode,transition,18,6,8,2.0,96,0.8098958333333334,0.8411763310432434,0.4270833333333333
39,mt_bench-23836768,conversation,decode,transition,19,5,8,2.0,80,0.825,0.8514404296875,0.4625
39,mt_bench-23836768,conversation,decode,transition,20,4,8,2.0,64,0.83203125,0.8552322387695312,0.515625
39,mt_bench-23836768,conversation,decode,transition,21,3,8,2.0,48,0.8489583333333334,0.8723856806755066,0.5208333333333334
39,mt_bench-23836768,conversation,decode,transition,22,2,8,2.0,32,0.7890625,0.807281494140625,0.4375
39,mt_bench-23836768,conversation,decode,transition,23,1,8,2.0,16,0.765625,0.7928466796875,0.375
