phase,domain,layer_id,num_experts,n_tokens,n_selections,entropy,normalized_entropy,gini,max_to_median,utilization_variance,top_1_coverage,top_2_coverage,top_4_coverage,top_8_coverage,top_16_coverage
prefill,general,1,64,5982,47856,4.048238355675151,0.9733955666781721,0.26064913490471414,3.176470588235294,137632.46875,0.04400702106318957,0.07898696088264795,0.14537362086258776,0.2549314610498161,0.42005182213306586
prefill,general,2,64,5982,47856,4.056317823692818,0.9753382680851902,0.2529561340270812,2.7262330235882772,119849.6875,0.03984871280508191,0.07537194918087596,0.1335673687729856,0.23635489802741558,0.4034603811434303
prefill,general,3,64,5982,47856,4.043143724890857,0.9721705669168953,0.2651326374958208,3.5092307692307694,135989.40625,0.047663824807756605,0.07888248077566032,0.13490471414242727,0.2328861584754263,0.41560096957539283
prefill,general,4,64,5982,47856,4.029507743738716,0.9688918065192536,0.27544874205951186,3.512481644640235,161843.125,0.04998328318288198,0.09332163156135072,0.15348127716482782,0.2574389836175192,0.4293505516549649
prefill,general,5,64,5982,47856,4.016706344946586,0.965813720760279,0.2959000700016717,2.5681818181818183,156545.21875,0.03778000668672685,0.07188231360748913,0.13649281176863926,0.2521104981611501,0.43547308592444
prefill,general,6,64,5982,47856,3.9791588843974375,0.9567854649049072,0.3190587387161484,3.7639575971731447,199493.90625,0.0556461049816115,0.08832748244734202,0.1500752256770311,0.26092861919090604,0.43979856235372783
prefill,general,7,64,5982,47856,4.006360265594899,0.9633260145313919,0.30388300317619527,2.327935222672065,161125.78125,0.0360456369107322,0.07207037780006686,0.13369274490137079,0.24446255432965563,0.43325810765630224
prefill,general,8,64,5982,47856,4.028134916986307,0.9685617114613037,0.28755210945336007,2.363886974500345,143583.15625,0.035836676696756935,0.07014794383149449,0.12815529923102642,0.2352474088933467,0.4227683049147442
prefill,general,9,64,5982,47856,4.055358606648319,0.9751076251396512,0.2488644318371782,2.2617498192335503,109075.6875,0.03268137746573053,0.06527917084587094,0.12182380474757606,0.22262621196924107,0.39422433968572385
prefill,general,10,64,5982,47856,4.0550855050930865,0.9750419580964189,0.2504015954112337,3.2278860569715144,123988.34375,0.04498913406887329,0.07842276830491475,0.1365972918756269,0.240304246071548,0.40736793714476766
prefill,general,11,64,5982,47856,4.030820997038384,0.9692075771897306,0.2715033120193915,2.9894142554693013,148394.15625,0.04425777331995988,0.08230942828485456,0.15068121029755935,0.25102390504847877,0.41923687729856235
prefill,general,12,64,5982,47856,4.016881503860453,0.9658558375763462,0.28092545866766966,3.8847795163584635,184306.6875,0.057067034436643266,0.10571297225008358,0.16002173186225344,0.25449264460046805,0.4242101303911735
prefill,general,13,64,5982,47856,4.024603470586376,0.9677125780932461,0.2879354208458709,2.7326164874551973,155783.71875,0.03982781678368438,0.0770227348712805,0.14593781344032097,0.25568371782012705,0.43407305249080574
prefill,general,14,64,5982,47856,3.9869715556484002,0.9586640152498839,0.3189575236125042,2.9655172413793105,196155.46875,0.04492644600468071,0.08719909729187562,0.1623411902373788,0.2699765964560348,0.44347626211969243
prefill,general,15,64,5982,47856,3.9917700661959694,0.9598178131449892,0.3197247993981946,2.9150877192982456,198519.3125,0.043401036442661314,0.08625877632898696,0.1616934135740555,0.2755349381477767,0.450016716817118
prefill,math,0,64,2439,19512,3.937234414237693,0.9467047607063472,0.336735086100861,6.38996138996139,56240.953125,0.08481959819598196,0.1338150881508815,0.21161336613366133,0.3143706437064371,0.47493849938499383
prefill,math,1,64,2439,19512,4.029446851557704,0.9688771650446579,0.2739339893398934,3.2973913043478262,26969.765625,0.04858548585485855,0.09588970889708898,0.1563140631406314,0.25276752767527677,0.41436039360393606
prefill,math,2,64,2439,19512,4.019459736245335,0.9664757714223344,0.2890608984214842,3.585185185185185,28956.109375,0.04961049610496105,0.09153341533415334,0.1591328413284133,0.26732267322673225,0.4370131201312013
prefill,math,3,64,2439,19512,3.947581812496952,0.9491927840654698,0.34713733856088563,4.183006535947713,42641.234375,0.06560065600656007,0.10501230012300122,0.17373923739237393,0.2773677736777368,0.4526957769577696
prefill,math,4,64,2439,19512,3.9046511576982943,0.9388701436021133,0.37689787054120544,5.429577464788732,54174.515625,0.07902829028290283,0.118439934399344,0.1845530955309553,0.29612546125461253,0.48067855678556787
prefill,math,5,64,2439,19512,3.8931433680723653,0.9361031050979597,0.3920391938294383,6.0,59592.703125,0.0724169741697417,0.125,0.2093070930709307,0.3300020500205002,0.5099938499384994
prefill,math,6,64,2439,19512,3.8096977404355643,0.9160386729020464,0.44839233548585483,5.2234432234432235,72850.640625,0.07308323083230832,0.12997129971299712,0.22042845428454286,0.3558323083230832,0.5410004100041
prefill,math,7,64,2439,19512,3.937286985891907,0.9467174015171514,0.3571391963919639,3.526226734348562,40055.234375,0.0534030340303403,0.0949159491594916,0.16395038950389504,0.27654776547765475,0.46350963509635096
prefill,math,8,64,2439,19512,3.9069164632704383,0.9394148344546183,0.3740598734112341,5.044982698961937,54037.328125,0.07472324723247233,0.1276650266502665,0.1908569085690857,0.29407544075440756,0.47780852808528085
prefill,math,9,64,2439,19512,3.9832713957293957,0.9577743148556099,0.30007495387453875,5.191850594227504,40658.140625,0.0783620336203362,0.10839483394833949,0.1595428454284543,0.2589688396883969,0.43219557195571956
prefill,math,10,64,2439,19512,4.040528924645379,0.9715418403590508,0.26733388427634275,2.948306595365419,21454.328125,0.04238417384173842,0.0703669536695367,0.12464124641246413,0.22560475604756047,0.4068778187781878
prefill,math,11,64,2439,19512,3.9548563024909607,0.9509419291720286,0.3438476962894629,4.8307692307692305,45944.421875,0.06437064370643707,0.11869618696186962,0.18901189011890118,0.2911029110291103,0.4709922099220992
prefill,math,12,64,2439,19512,3.932718717270784,0.945618965102961,0.3635182836203362,4.762430939226519,48068.109375,0.0662669126691267,0.11736367363673637,0.18460434604346043,0.2910516605166052,0.4858548585485855
prefill,math,13,64,2439,19512,3.945887477119697,0.9487853825244084,0.35790635250102504,4.590291262135922,44597.796875,0.06057810578105781,0.10911234112341123,0.18178556785567856,0.29330668306683066,0.4800123001230012
prefill,math,14,64,2439,19512,4.002902055735491,0.9624944908289716,0.3031900240877409,2.7864406779661017,26808.734375,0.04212792127921279,0.07395448954489545,0.13099630996309963,0.23457359573595735,0.42107421074210744
prefill,math,15,64,2439,19512,4.0070491926562335,0.9634916664738788,0.30536977244772445,2.9707401032702236,29060.046875,0.04422919229192292,0.08369208692086921,0.14949774497744978,0.2564575645756458,0.4383968839688397
