train_checkpoint,eval_checkpoint,phase,domain,source_layer,target_layer,delta,capacity,n_tokens,routing_top_k,selection_coverage,complete_token_coverage,candidate_amplification,useful_amplification,mean_candidate_replacement_fraction,mean_candidate_jaccard
base,instruct,prefill,code,10,11,1,32,1033,8,0.9819699903194579,0.8915779283639884,4.0,4.073444239063463,0.28439922480620156,0.5819358900639672
base,instruct,prefill,code,10,12,2,8,1033,8,0.6845353339787028,0.023233301064859633,1.0,1.4608449708325968,0.38977713178294576,0.49755810511624526
base,instruct,prefill,code,10,12,2,16,1033,8,0.8972652468538238,0.49177153920619554,2.0,2.228995279838166,0.3559229651162791,0.5221838926112174
base,instruct,prefill,code,10,12,2,32,1033,8,0.9767666989351403,0.8751210067763795,4.0,4.095143706640238,0.27019743217054265,0.5969164009943134
base,instruct,prefill,code,10,13,3,8,1033,8,0.6552516940948693,0.010648596321393998,1.0,1.5261311172668512,0.40806686046511625,0.48875601143042946
base,instruct,prefill,code,10,13,3,16,1033,8,0.8877057115198451,0.4462729912875121,2.0,2.252998909487459,0.33200096899224807,0.5362539999825642
base,instruct,prefill,code,10,13,3,32,1033,8,0.9753146176185866,0.872216844143272,4.0,4.101240694789082,0.261234253875969,0.606111620588717
base,instruct,prefill,code,10,14,4,8,1033,8,0.6819941916747337,0.0484027105517909,1.0,1.4662881476224272,0.4572432170542636,0.426548387013504
base,instruct,prefill,code,10,14,4,16,1033,8,0.8832284607938045,0.4849951597289448,2.0,2.2644197835319906,0.3757873062015504,0.49944961764973284
base,instruct,prefill,code,10,14,4,32,1033,8,0.9675701839303001,0.8180058083252663,4.0,4.134067033516758,0.2772529069767442,0.5881198344061511
base,instruct,prefill,code,10,15,5,8,1033,8,0.6326234269119071,0.051306873184898356,1.0,1.5807192042846212,0.38323643410852715,0.4976763331414488
base,instruct,prefill,code,10,15,5,16,1033,8,0.843296224588577,0.35333978702807356,2.0,2.3716458602381976,0.35543846899224807,0.5155339253877073
base,instruct,prefill,code,10,15,5,32,1033,8,0.952081316553727,0.7483059051306873,4.0,4.201321809862735,0.2671390503875969,0.5976633969087778
base,instruct,prefill,code,11,12,1,8,1033,8,0.7139399806389157,0.04356243949661181,1.0,1.4006779661016948,0.3502906976744186,0.5410876806225655
base,instruct,prefill,code,11,12,1,16,1033,8,0.8987173281703775,0.5091965150048403,2.0,2.2253938333108927,0.30311288759689925,0.5706694599658843
base,instruct,prefill,code,11,12,1,32,1033,8,0.9747095837366893,0.8451113262342691,4.0,4.103786468032278,0.2193859011627907,0.6542411091128875
base,instruct,prefill,code,11,13,2,8,1033,8,0.7054695062923524,0.01936108422071636,1.0,1.4174957118353344,0.3137112403100775,0.5693699711141599
base,instruct,prefill,code,11,13,2,16,1033,8,0.893272023233301,0.4724104549854792,2.0,2.238959631536169,0.25539001937984496,0.6166510649568092
base,instruct,prefill,code,11,13,2,32,1033,8,0.9794288480154889,0.8770571151984511,4.0,4.084012849023968,0.21593386627906977,0.6607794471657453
base,instruct,prefill,code,11,14,3,8,1033,8,0.7176911907066795,0.04549854791868345,1.0,1.3933569381217332,0.36228197674418605,0.5146162838023306
base,instruct,prefill,code,11,14,3,16,1033,8,0.8812923523717329,0.4753146176185866,2.0,2.269394480296581,0.3326671511627907,0.5380038817769648
base,instruct,prefill,code,11,14,3,32,1033,8,0.9651500484027106,0.7947725072604066,4.0,4.144433299899699,0.22507873062015504,0.650735618942642
base,instruct,prefill,code,11,15,4,8,1033,8,0.6362536302032914,0.06776379477250725,1.0,1.5717002662609356,0.29723837209302323,0.5988100831124106
base,instruct,prefill,code,11,15,4,16,1033,8,0.8396660212971926,0.3601161665053243,2.0,2.3818994091367633,0.272953003875969,0.6060125132964106
base,instruct,prefill,code,11,15,4,32,1033,8,0.9432478218780251,0.686350435624395,4.0,4.240667094291212,0.20188347868217055,0.6793580233271579
base,instruct,prefill,code,12,13,1,8,1033,8,0.7168441432720233,0.027105517909002903,1.0,1.3950033760972316,0.312015503875969,0.5799499380894765
base,instruct,prefill,code,12,13,1,16,1033,8,0.9088818973862536,0.5072604065827686,2.0,2.200505924643856,0.2609011627906977,0.6147229157690146
base,instruct,prefill,code,12,13,1,32,1033,8,0.9830590513068732,0.8993223620522749,4.0,4.068931560807484,0.21820494186046513,0.6578647206130522
base,instruct,prefill,code,12,14,2,8,1033,8,0.722894482090997,0.0377541142303969,1.0,1.3833277535989288,0.3523498062015504,0.5357823270613985
base,instruct,prefill,code,12,14,2,16,1033,8,0.8994433688286544,0.5188770571151985,2.0,2.223597470738598,0.311046511627907,0.5720496631355817
base,instruct,prefill,code,12,14,2,32,1033,8,0.9751936108422071,0.8383349467570184,4.0,4.10174959672416,0.2402797965116279,0.6305438525125182
base,instruct,prefill,code,12,15,3,8,1033,8,0.6535575992255567,0.07938044530493708,1.0,1.5300870209220514,0.3036579457364341,0.5898693038227939
base,instruct,prefill,code,12,15,3,16,1033,8,0.8528557599225557,0.3736689254598258,2.0,2.3450624290578888,0.280765503875969,0.5982607896983096
base,instruct,prefill,code,12,15,3,32,1033,8,0.9570425943852856,0.7754114230396902,4.0,4.179542293589582,0.22223231589147288,0.6547322420508304
base,instruct,prefill,code,13,14,1,8,1033,8,0.707889641819942,0.02516940948693127,1.0,1.4126495726495727,0.3596172480620155,0.5151813948325579
base,instruct,prefill,code,13,14,1,16,1033,8,0.8849225556631172,0.4830590513068732,2.0,2.2600847805278272,0.29469476744186046,0.5853754940013303
base,instruct,prefill,code,13,14,1,32,1033,8,0.9661181026137464,0.7938044530493708,4.0,4.140280561122244,0.22604772286821706,0.645521446059546
base,instruct,prefill,code,13,15,2,8,1033,8,0.6466602129719264,0.008712487899322363,1.0,1.5464071856287425,0.30438468992248063,0.5813002888584319
base,instruct,prefill,code,13,15,2,16,1033,8,0.8538238141335914,0.37850919651500486,2.0,2.3424036281179137,0.2940285852713178,0.5767509507992049
base,instruct,prefill,code,13,15,2,32,1033,8,0.9468780251694094,0.7250726040658277,4.0,4.224408945686901,0.20872698643410853,0.6680260152963139
base,instruct,prefill,code,14,15,1,8,1033,8,0.6904646660212972,0.07938044530493708,1.0,1.4483000350508237,0.3528343023255814,0.5208233841954767
base,instruct,prefill,code,14,15,1,16,1033,8,0.8736689254598258,0.4404646660212972,2.0,2.289196675900277,0.30226501937984496,0.5681068577008556
base,instruct,prefill,code,14,15,1,32,1033,8,0.962487899322362,0.7763794772507261,4.0,4.155896404324868,0.2259265988372093,0.6456036276527309
base,instruct,prefill,conversation,0,1,1,8,421,8,0.30344418052256533,0.0,1.0,3.295499021526419,0.43333333333333335,0.41319162319162334
base,instruct,prefill,conversation,0,1,1,16,421,8,0.5288004750593824,0.0166270783847981,2.0,3.7821448624368332,0.3924107142857143,0.44867352446458797
base,instruct,prefill,conversation,0,1,1,32,421,8,0.7624703087885986,0.19477434679334918,4.0,5.246105919003115,0.24635416666666668,0.611160930560127
base,instruct,prefill,conversation,0,2,2,8,421,8,0.22951306413301661,0.0,1.0,4.357050452781372,0.4642857142857143,0.39203785632357013
base,instruct,prefill,conversation,0,2,2,16,421,8,0.4076603325415677,0.007125890736342043,2.0,4.906045156591405,0.38169642857142855,0.46380175528217676
base,instruct,prefill,conversation,0,2,2,32,421,8,0.6855700712589073,0.11401425178147269,4.0,5.8345604157644,0.23311011904761905,0.6302230479654687
base,instruct,prefill,conversation,0,3,3,8,421,8,0.2856294536817102,0.0,1.0,3.501039501039501,0.4461309523809524,0.4095277209562917
base,instruct,prefill,conversation,0,3,3,16,421,8,0.5148456057007126,0.009501187648456057,2.0,3.8846597462514416,0.3763392857142857,0.47430802225274554
base,instruct,prefill,conversation,0,3,3,32,421,8,0.7853325415676959,0.2042755344418052,4.0,5.093383742911153,0.21294642857142856,0.6572460870409981
base,instruct,prefill,conversation,0,4,4,8,421,8,0.22980997624703087,0.0,1.0,4.351421188630491,0.33541666666666664,0.5140062054347768
base,instruct,prefill,conversation,0,4,4,16,421,8,0.4311163895486936,0.007125890736342043,2.0,4.639118457300276,0.30580357142857145,0.5454112112390792
base,instruct,prefill,conversation,0,4,4,32,421,8,0.6817102137767221,0.09501187648456057,4.0,5.867595818815331,0.19330357142857144,0.6837173827400305
base,instruct,prefill,conversation,0,5,5,8,421,8,0.22743467933491687,0.0,1.0,4.396866840731071,0.3678571428571429,0.48559419416562244
base,instruct,prefill,conversation,0,5,5,16,421,8,0.41775534441805223,0.0023752969121140144,2.0,4.787491115849325,0.32083333333333336,0.5313996098309817
base,instruct,prefill,conversation,0,5,5,32,421,8,0.6549881235154394,0.07125890736342043,4.0,6.106980961015412,0.17857142857142858,0.7066913262391382
base,instruct,prefill,conversation,0,6,6,8,421,8,0.24228028503562946,0.0,1.0,4.127450980392157,0.26517857142857143,0.6005899920185619
base,instruct,prefill,conversation,0,6,6,16,421,8,0.4340855106888361,0.014251781472684086,2.0,4.607387140902873,0.26785714285714285,0.59274683938107
base,instruct,prefill,conversation,0,6,6,32,421,8,0.6772565320665083,0.12351543942992874,4.0,5.906181499342393,0.17991071428571428,0.7020495641324178
base,instruct,prefill,conversation,0,7,7,8,421,8,0.2586104513064133,0.0,1.0,3.8668197474167623,0.38184523809523807,0.4717991003705286
base,instruct,prefill,conversation,0,7,7,16,421,8,0.4438836104513064,0.007125890736342043,2.0,4.505685618729097,0.35044642857142855,0.5022918496915252
base,instruct,prefill,conversation,0,7,7,32,421,8,0.7004156769596199,0.1187648456057007,4.0,5.710894446799491,0.17686011904761906,0.7075628902033494
base,instruct,prefill,conversation,0,8,8,8,421,8,0.28919239904988125,0.0,1.0,3.457905544147844,0.4255952380952381,0.4316454973597821
base,instruct,prefill,conversation,0,8,8,16,421,8,0.5008907363420427,0.040380047505938245,2.0,3.992886781268524,0.368452380952381,0.4832638346067697
base,instruct,prefill,conversation,0,8,8,32,421,8,0.7238717339667459,0.20902612826603326,4.0,5.525840853158327,0.19352678571428572,0.6841181609674281
base,instruct,prefill,conversation,0,9,9,8,421,8,0.27790973871733965,0.0,1.0,3.5982905982905984,0.43273809523809526,0.41709570852427974
base,instruct,prefill,conversation,0,9,9,16,421,8,0.49584323040380046,0.021377672209026127,2.0,4.0335329341317365,0.43154761904761907,0.4243778932788649
base,instruct,prefill,conversation,0,9,9,32,421,8,0.7639548693586699,0.2375296912114014,4.0,5.235911387485426,0.27388392857142857,0.5845531303589855
base,instruct,prefill,conversation,0,10,10,8,421,8,0.27850356294536815,0.0,1.0,3.5906183368869935,0.4773809523809524,0.37882022739165516
base,instruct,prefill,conversation,0,10,10,16,421,8,0.4723871733966746,0.014251781472684086,2.0,4.2338152105593965,0.3842261904761905,0.4646913706325361
base,instruct,prefill,conversation,0,10,10,32,421,8,0.7286223277909739,0.17814726840855108,4.0,5.489812550937246,0.22023809523809523,0.6484219336447306
base,instruct,prefill,conversation,0,11,11,8,421,8,0.22921615201900236,0.0,1.0,4.362694300518135,0.2898809523809524,0.5722188922188921
base,instruct,prefill,conversation,0,11,11,16,421,8,0.4391330166270784,0.019002375296912115,2.0,4.554428668018931,0.3263392857142857,0.5243204837974366
base,instruct,prefill,conversation,0,11,11,32,421,8,0.671021377672209,0.09738717339667459,4.0,5.961061946902655,0.18340773809523808,0.6977090532215657
base,instruct,prefill,conversation,0,12,12,8,421,8,0.24851543942992874,0.0,1.0,4.02389486260454,0.368452380952381,0.4809480466623328
base,instruct,prefill,conversation,0,12,12,16,421,8,0.4272565320665083,0.011876484560570071,2.0,4.681028492008339,0.30282738095238093,0.5514359438288946
base,instruct,prefill,conversation,0,12,12,32,421,8,0.6757719714964371,0.1377672209026128,4.0,5.919156414762742,0.18303571428571427,0.6982731465111982
base,instruct,prefill,conversation,0,13,13,8,421,8,0.2241686460807601,0.0,1.0,4.460927152317881,0.3476190476190476,0.5150807922236488
base,instruct,prefill,conversation,0,13,13,16,421,8,0.3666864608076009,0.004750593824228029,2.0,5.454251012145749,0.23467261904761905,0.633791443360043
base,instruct,prefill,conversation,0,13,13,32,421,8,0.6594418052256532,0.10688836104513064,4.0,6.065736154885187,0.14970238095238095,0.7437685435441641
base,instruct,prefill,conversation,0,14,14,8,421,8,0.22505938242280285,0.0,1.0,4.443271767810026,0.41517857142857145,0.43990358847501665
base,instruct,prefill,conversation,0,14,14,16,421,8,0.407957244655582,0.004750593824228029,2.0,4.902474526928676,0.3462797619047619,0.5020880074993358
base,instruct,prefill,conversation,0,14,14,32,421,8,0.6793349168646081,0.09501187648456057,4.0,5.888111888111888,0.1757440476190476,0.7075309752824163
base,instruct,prefill,conversation,0,15,15,8,421,8,0.21437054631828978,0.0,1.0,4.664819944598338,0.28601190476190474,0.5729841586984434
base,instruct,prefill,conversation,0,15,15,16,421,8,0.39756532066508316,0.0023752969121140144,2.0,5.030619865571322,0.26279761904761906,0.5959234877086514
base,instruct,prefill,conversation,0,15,15,32,421,8,0.6787410926365796,0.07363420427553444,4.0,5.89326334208224,0.15357142857142858,0.7383575834878741
base,instruct,prefill,conversation,1,2,1,8,421,8,0.3269002375296912,0.0,1.0,3.059037238873751,0.5404761904761904,0.3221477992906552
base,instruct,prefill,conversation,1,2,1,16,421,8,0.542458432304038,0.021377672209026127,2.0,3.6869184455391353,0.4568452380952381,0.3894840950058892
base,instruct,prefill,conversation,1,2,1,32,421,8,0.8058194774346793,0.21140142517814728,4.0,4.963890935887989,0.26927083333333335,0.5835363713232141
base,instruct,prefill,conversation,1,3,2,8,421,8,0.3922209026128266,0.0,1.0,2.5495836487509465,0.5059523809523809,0.3540502354788059
base,instruct,prefill,conversation,1,3,2,16,421,8,0.6211401425178147,0.040380047505938245,2.0,3.2198852772466537,0.384077380952381,0.4613102199629204
base,instruct,prefill,conversation,1,3,2,32,421,8,0.836104513064133,0.29691211401425177,4.0,4.784090909090909,0.20483630952380952,0.666407186186333
base,instruct,prefill,conversation,1,4,3,8,421,8,0.3055225653206651,0.0,1.0,3.2730806608357628,0.39166666666666666,0.4563154306011451
base,instruct,prefill,conversation,1,4,3,16,421,8,0.5207838479809976,0.007125890736342043,2.0,3.8403648802736603,0.31785714285714284,0.5306145617369709
base,instruct,prefill,conversation,1,4,3,32,421,8,0.7704869358669834,0.13064133016627077,4.0,5.191522157996147,0.20788690476190477,0.6619210907503356
base,instruct,prefill,conversation,1,5,4,8,421,8,0.2832541567695962,0.0,1.0,3.530398322851153,0.3907738095238095,0.4638083609512175
base,instruct,prefill,conversation,1,5,4,16,421,8,0.4765439429928741,0.007125890736342043,2.0,4.1968847352024925,0.3157738095238095,0.5361980329134007
base,instruct,prefill,conversation,1,5,4,32,421,8,0.7229809976247031,0.0997624703087886,4.0,5.53264887063655,0.18705357142857143,0.6911598607505034
base,instruct,prefill,conversation,1,6,5,8,421,8,0.3153206650831354,0.0,1.0,3.1713747645951034,0.3306547619047619,0.5259657802514933
base,instruct,prefill,conversation,1,6,5,16,421,8,0.5163301662707839,0.0166270783847981,2.0,3.873490511788384,0.2888392857142857,0.5652678645022661
base,instruct,prefill,conversation,1,6,5,32,421,8,0.711104513064133,0.12351543942992874,4.0,5.625052192066806,0.18095238095238095,0.6993209937206156
base,instruct,prefill,conversation,1,7,6,8,421,8,0.33729216152019004,0.0,1.0,2.964788732394366,0.41696428571428573,0.4309127909127908
base,instruct,prefill,conversation,1,7,6,16,421,8,0.5374109263657957,0.019002375296912115,2.0,3.721546961325967,0.3630952380952381,0.482683138772262
base,instruct,prefill,conversation,1,7,6,32,421,8,0.755938242280285,0.16864608076009502,4.0,5.291437549096623,0.19196428571428573,0.6841810028500804
base,instruct,prefill,conversation,1,8,7,8,421,8,0.3922209026128266,0.0,1.0,2.5495836487509465,0.46398809523809526,0.3961216561216551
base,instruct,prefill,conversation,1,8,7,16,421,8,0.581353919239905,0.07363420427553444,2.0,3.4402451481103165,0.35833333333333334,0.49268069717964236
base,instruct,prefill,conversation,1,8,7,32,421,8,0.7906769596199525,0.2684085510688836,4.0,5.058956064588809,0.20811011904761906,0.6617655938963364
base,instruct,prefill,conversation,1,9,8,8,421,8,0.39875296912114017,0.0,1.0,2.507818317200298,0.4982142857142857,0.35635507349792966
base,instruct,prefill,conversation,1,9,8,16,421,8,0.6442992874109263,0.09026128266033254,2.0,3.104147465437788,0.4467261904761905,0.40217269707488007
base,instruct,prefill,conversation,1,9,8,32,421,8,0.8378859857482185,0.34679334916864607,4.0,4.7739192062367115,0.2761160714285714,0.5773292018334337
base,instruct,prefill,conversation,1,10,9,8,421,8,0.40676959619952496,0.0,1.0,2.4583941605839414,0.5223214285714286,0.3410373224658925
base,instruct,prefill,conversation,1,10,9,16,421,8,0.6116389548693587,0.05463182897862233,2.0,3.269902912621359,0.41502976190476193,0.43167423787789455
base,instruct,prefill,conversation,1,10,9,32,421,8,0.8441211401425178,0.34679334916864607,4.0,4.73865634892719,0.2443452380952381,0.6164567278954455
base,instruct,prefill,conversation,1,11,10,8,421,8,0.3254156769596199,0.0,1.0,3.072992700729927,0.37142857142857144,0.4787261415832851
base,instruct,prefill,conversation,1,11,10,16,421,8,0.5347387173396675,0.0332541567695962,2.0,3.7401443642420875,0.3360119047619048,0.5109379899593536
base,instruct,prefill,conversation,1,11,10,32,421,8,0.7621733966745843,0.16864608076009502,4.0,5.248149590962213,0.2054315476190476,0.6658934007783135
base,instruct,prefill,conversation,1,12,11,8,421,8,0.33165083135391926,0.0,1.0,3.0152193375111906,0.4029761904761905,0.44715496144067585
base,instruct,prefill,conversation,1,12,11,16,421,8,0.5240498812351544,0.028503562945368172,2.0,3.81643059490085,0.33214285714285713,0.5186450521628362
base,instruct,prefill,conversation,1,12,11,32,421,8,0.7793942992874109,0.23990498812351543,4.0,5.132190476190476,0.21019345238095238,0.6589374181359353
base,instruct,prefill,conversation,1,13,12,8,421,8,0.3004750593824228,0.0,1.0,3.3280632411067192,0.4142857142857143,0.4419544476687329
base,instruct,prefill,conversation,1,13,12,16,421,8,0.43942992874109266,0.021377672209026127,2.0,4.551351351351351,0.27113095238095236,0.5871313584067832
