track,capacity_experts_per_layer,lookahead_layers,requested_complete_cold_set_coverage,realized_complete_cold_set_coverage,requested_amplification,realized_amplification,bandwidth_gbps,startup_latency_us,transfer_concurrency,expert_size_mib,expert_transfer_ms,fast_tier_expert_gib,offloaded_expert_gib,eligible_cold_demand_objects,useful_predicted_objects,false_predicted_objects,cold_demand_bytes,useful_predicted_bytes,false_predicted_bytes,candidate_movement_bytes,deadline_feasible_useful_bytes,late_useful_bytes,missed_or_unpredictable_bytes,mean_eligible_cold_objects_per_wave,cold_service_headroom,cold_service_pressure_with_amplification,mean_reactive_stall_ms,p50_reactive_stall_ms,p95_reactive_stall_ms,p99_reactive_stall_ms,mean_predictive_stall_ms,p50_predictive_stall_ms,p95_predictive_stall_ms,p99_predictive_stall_ms,mean_oracle_stall_ms,p50_oracle_stall_ms,p95_oracle_stall_ms,p99_oracle_stall_ms,mean_stall_reduction_vs_reactive,p99_stall_reduction_vs_reactive,mean_oracle_stall_reduction,mean_oracle_recovery,modeled_p99_tpot_ms,reactive_p99_tpot_ms,oracle_p99_tpot_ms,p99_tpot_ratio_vs_reactive,p99_tpot_slowdown_vs_all_resident,deadline_feasible_predicted_wave_fraction,deadline_feasible_useful_objects,late_useful_objects,missed_or_unpredictable_objects,tail_model,evidence_expert_and_timing,evidence_demand,evidence_predictor,evidence_hardware
AX1,8,1,0.5,0.5,4.0,4.0,64.0,2.755010047474471,1,12.0,0.19936301004747448,1.5,10.5,585911,293589,880767,7372466552832,3694204551168,11082613653504,14776818204672,0,3694204551168,4266928373760,4.571144363999501,0.7113544370889904,5.623075911874294,15.745322716137414,15.749677793750484,22.129294115269666,23.724198195649464,32.89098388048628,31.279752272678206,57.59566959894484,68.16190913146099,6.789252887186832,6.483041883727438,12.539629328215605,14.1345334085954,-1.0889367892584536,-1.8730964296176085,0.5688082734418323,-1.9144179859926227,78.39088490431865,33.95317396850713,24.363509181453068,2.3087940166368304,7.663610379479725,0.0,0,293589,339105,trace_ordered_per_token_wave_local,measured,trace_derived,assumed,hypothetical
AX1,8,1,0.5,0.5,4.0,4.0,128.0,2.755010047474471,1,12.0,0.10105901004747447,1.5,10.5,585911,293589,880767,7372466552832,3694204551168,11082613653504,14776818204672,25367150592,3668837400576,4266928373760,4.571144363999501,1.4227088741779808,2.811537955937147,7.981454163397431,7.983661793750484,11.217550115269667,12.026022195649462,14.378268981766674,13.546283813343983,25.67992971951453,30.35941287372591,0.9394597362582698,0.7777033883522413,1.9288741248668257,2.469314334114158,-0.8014598201546694,-1.524476703918669,0.8822946649788973,-0.908381124772911,40.588388646583574,22.254997968507126,12.698290106971823,1.8237875691572691,3.967981697080939,0.03370561091419782,2016,291573,339105,trace_ordered_per_token_wave_local,measured,trace_derived,assumed,hypothetical
AX1,8,1,0.5,0.5,4.0,4.0,256.0,2.755010047474471,1,12.0,0.05190701004747447,1.5,10.5,585911,293589,880767,7372466552832,3694204551168,11082613653504,14776818204672,439508533248,3254696017920,4266928373760,4.571144363999501,2.8454177483559615,1.4057689779685736,4.099519887027439,4.1006537937504834,5.7616781152696666,6.176934195649462,5.293429507233091,4.969272513669382,9.82355697070139,11.654102773251164,0.3031289041381848,0.31144206028484683,0.4152560803797958,0.4152560803797958,-0.2912315717710434,-0.8867131175623306,0.9260574622171224,-0.31448542196700274,21.88307854610883,16.405909968507128,10.644231853237462,1.3338533850372034,2.1393225511565914,0.244181769544573,34929,258660,339105,trace_ordered_per_token_wave_local,measured,trace_derived,assumed,hypothetical
AX1,8,1,0.5,0.5,4.0,4.0,512.0,2.755010047474471,1,12.0,0.02733101004747447,1.5,10.5,585911,293589,880767,7372466552832,3694204551168,11082613653504,14776818204672,1633098399744,2061106151424,4266928373760,4.571144363999501,5.690835496711923,0.7028844889842868,2.158552748842443,2.1591497937504833,3.0337421152696664,3.252390195649462,1.4593467989246522,1.3724860029978156,2.7331010047474473,3.127606146660274,0.1596088681876168,0.16398606028484683,0.21864808037979577,0.21864808037979577,0.32392349470854986,0.03836687527717453,0.9260574622171224,0.3497876837286401,13.35658191951794,13.481365968507127,10.447623853237461,0.9907439610139888,1.305759463714764,0.5950478164916739,129787,163802,339105,trace_ordered_per_token_wave_local,measured,trace_derived,assumed,hypothetical
AX1,8,1,0.5,0.5,8.0,8.0,16.0,2.755010047474471,1,12.0,0.7891870100474745,1.5,10.5,585911,293589,2055123,7372466552832,3694204551168,25859431858176,29553636409344,0,3694204551168,4266928373760,4.571144363999501,0.1778386092722476,44.984607294994355,62.32853403257731,62.34577379375049,87.59975811526968,93.91325419564946,260.0114583824601,243.32954425428176,487.9377104801708,594.138397899264,52.78204328663169,52.75610900669642,78.01009332821562,84.3235894085954,-3.1716280098383134,-5.326459486341466,0.15316405068914252,-20.707391816604282,604.3673736721216,104.14222996850712,94.55256518145306,5.80328819399089,59.08386011391243,0.0,0,293589,339105,trace_ordered_per_token_wave_local,measured,trace_derived,assumed,hypothetical
AX1,8,1,0.5,0.5,8.0,8.0,24.1354255944,2.755010047474471,1,12.0,0.5241011926861406,1.5,10.5,585911,293589,2055123,7372466552832,3694204551168,25859431858176,29553636409344,0,3694204551168,4266928373760,4.571144363999501,0.2682631576188691,29.8214636367096,41.392545250950576,41.403994222205114,58.17523238816161,62.36804192965073,171.07098074387707,159.97738780970548,321.5790269703705,391.46295741096094,31.902242828773513,31.81432943515105,48.58556760110755,52.77837714259667,-3.132893488591365,-5.276659412404182,0.22927564286371394,-13.664310126713373,401.6919331838186,72.5970177025084,63.007352915454334,5.533174032436035,39.27000533618412,0.0,0,293589,339105,trace_ordered_per_token_wave_local,measured,trace_derived,assumed,measured_anchor
AX1,8,1,0.5,0.5,8.0,8.0,32.0,2.755010047474471,1,12.0,0.3959710100474745,1.5,10.5,585911,293589,2055123,7372466552832,3694204551168,25859431858176,29553636409344,0,3694204551168,4266928373760,4.571144363999501,0.3556772185444952,22.492303647497177,31.273059821617377,31.281709793750487,43.95278211526967,47.12055019564946,128.0812811920968,119.76901131281699,240.99806248017074,293.57149787502004,21.845247054111304,21.692045006696425,34.36311732821561,37.530885408595395,-3.0955788120087036,-5.230222199360586,0.3014675513455557,-10.26836486445074,303.8004736478777,57.34952596850712,47.75986118145306,5.297349341905746,29.69998955848588,0.0,0,293589,339105,trace_ordered_per_token_wave_local,measured,trace_derived,assumed,hypothetical
AX1,8,1,0.5,0.5,8.0,8.0,64.0,2.755010047474471,1,12.0,0.19936301004747448,1.5,10.5,585911,293589,2055123,7372466552832,3694204551168,25859431858176,29553636409344,0,3694204551168,4266928373760,4.571144363999501,0.7113544370889904,11.246151823748589,15.745322716137414,15.749677793750484,22.129294115269666,23.724198195649464,62.116192596915184,57.96666719989547,117.52823848017073,143.32176391935886,6.789252887186832,6.483041883727438,12.539629328215605,14.1345334085954,-2.945056809362959,-5.041163656508364,0.5688082734418323,-5.17759137282332,153.55073969221652,33.95317396850713,24.363509181453068,4.522426676063944,15.011350412976793,0.0,0,293589,339105,trace_ordered_per_token_wave_local,measured,trace_derived,assumed,hypothetical
AX1,8,1,0.5,0.5,8.0,8.0,128.0,2.755010047474471,1,12.0,0.10105901004747447,1.5,10.5,585911,293589,2055123,7372466552832,3694204551168,25859431858176,29553636409344,0,3694204551168,4266928373760,4.571144363999501,1.4227088741779808,5.623075911874294,7.981454163397431,7.983661793750484,11.217550115269667,12.026022195649462,29.13364829932437,27.15629324423428,55.795514713661916,68.02146669591514,0.9394597362582698,0.7777033883522413,1.9288741248668257,2.469314334114158,-2.650167964746311,-4.656190017720291,0.8822946649788973,-3.0037220782806133,78.2504424687728,22.254997968507126,12.698290106971823,3.516084008612555,7.649880516523308,0.0,0,293589,339105,trace_ordered_per_token_wave_local,measured,trace_derived,assumed,hypothetical
AX1,8,1,0.5,0.5,8.0,8.0,256.0,2.755010047474471,1,12.0,0.05190701004747447,1.5,10.5,585911,293589,2055123,7372466552832,3694204551168,25859431858176,29553636409344,25367150592,3668837400576,4266928373760,4.571144363999501,2.8454177483559615,2.811537955937147,4.099519887027439,4.1006537937504834,5.7616781152696666,6.176934195649462,12.698760458272615,11.719810234186806,24.994204355452105,30.58636098969118,0.3031289041381848,0.31144206028484683,0.4152560803797958,0.4152560803797958,-2.0976213820688363,-3.9517058173023383,0.9260574622171224,-2.2651093130298974,40.815336762548846,16.405909968507128,10.644231853237462,2.487843517421355,3.990168484986672,0.03370561091419782,2016,291573,339105,trace_ordered_per_token_wave_local,measured,trace_derived,assumed,hypothetical
AX1,8,1,0.5,0.5,8.0,8.0,512.0,2.755010047474471,1,12.0,0.02733101004747447,1.5,10.5,585911,293589,2055123,7372466552832,3694204551168,25859431858176,29553636409344,147522060288,3546682490880,4266928373760,4.571144363999501,5.690835496711923,1.4057689779685736,2.158552748842443,2.1591497937504833,3.0337421152696664,3.252390195649462,4.625005758080833,4.090126998945972,9.721488315262206,12.029164160498246,0.1596088681876168,0.16398606028484683,0.21864808037979577,0.21864808037979577,-1.1426419903618585,-2.6985611925005113,0.9260574622171224,-1.2338780658666686,22.258139933355913,13.481365968507127,10.447623853237461,1.651030020648619,2.1759891144152808,0.11485989433558483,11724,281865,339105,trace_ordered_per_token_wave_local,measured,trace_derived,assumed,hypothetical
AX1,8,1,0.75,0.75,1.0,1.0,16.0,2.755010047474471,1,12.0,0.7891870100474745,1.5,10.5,585911,439840,0,7372466552832,5534468014080,0,5534468014080,0,5534468014080,2426664910848,4.571144363999501,0.1778386092722476,5.623075911874294,62.32853403257731,62.34577379375049,87.59975811526968,93.91325419564946,55.168665973118095,55.16347692566697,80.56733727143003,87.07051626488182,52.78204328663169,52.75610900669642,78.01009332821562,84.3235894085954,0.11487303801685689,0.07286232374092971,0.15316405068914252,0.75,97.29949203773948,104.14222996850712,94.55256518145306,0.9342943018136168,9.51214414799195,0.0,0,439840,192854,trace_ordered_per_token_wave_local,measured,trace_derived,assumed,hypothetical
AX1,8,1,0.75,0.75,1.0,1.0,24.1354255944,2.755010047474471,1,12.0,0.5241011926861406,1.5,10.5,585911,439840,0,7372466552832,5534468014080,0,5534468014080,37597741056,5496870273024,2426664910848,4.571144363999501,0.2682631576188691,3.7276829545887,41.392545250950576,41.403994222205114,58.17523238816161,62.36804192965073,34.27564896303487,34.37157337836546,51.42517890345807,55.85972227849723,31.902242828773513,31.81432943515105,48.58556760110755,52.77837714259667,0.1719366674546854,0.1043534388733045,0.22927564286371394,0.7499124865910332,66.0886980513549,72.5970177025084,63.007352915454334,0.9103500411294634,6.460930157515831,0.033304353641409754,2988,436852,192854,trace_ordered_per_token_wave_local,measured,trace_derived,assumed,measured_anchor
AX1,8,1,0.75,0.75,1.0,1.0,32.0,2.755010047474471,1,12.0,0.3959710100474745,1.5,10.5,585911,439840,0,7372466552832,5534468014080,0,5534468014080,37597741056,5496870273024,2426664910848,4.571144363999501,0.3556772185444952,2.811537955937147,31.273059821617377,31.281709793750487,43.95278211526967,47.12055019564946,24.20395444441498,24.096657915619495,37.3163322814775,41.06148925483434,21.845247054111304,21.692045006696425,34.36311732821561,37.530885408595395,0.22604457055129312,0.1285863793113039,0.3014675513455557,0.7498139336800154,51.29046502769201,57.34952596850712,47.75986118145306,0.8943485436280261,5.014232721499838,0.033304353641409754,2988,436852,192854,trace_ordered_per_token_wave_local,measured,trace_derived,assumed,hypothetical
AX1,8,1,0.75,0.75,1.0,1.0,64.0,2.755010047474471,1,12.0,0.19936301004747448,1.5,10.5,585911,439840,0,7372466552832,5534468014080,0,5534468014080,665862537216,4868605476864,2426664910848,4.571144363999501,0.7113544370889904,1.4057689779685736,15.745322716137414,15.749677793750484,22.129294115269666,23.724198195649464,9.029886188569236,8.75173213731359,15.97676922294228,18.69215422054299,6.789252887186832,6.483041883727438,12.539629328215605,14.1345334085954,0.42650358132612376,0.21210596596808273,0.5688082734418323,0.7498195811136334,28.921129993400655,33.95317396850713,24.363509181453068,0.851794592759608,2.827373007387715,0.24600414632515213,52918,386922,192854,trace_ordered_per_token_wave_local,measured,trace_derived,assumed,hypothetical
AX1,8,1,0.75,0.75,1.0,1.0,128.0,2.755010047474471,1,12.0,0.10105901004747447,1.5,10.5,585911,439840,0,7372466552832,5534468014080,0,5534468014080,3634775457792,1899692556288,2426664910848,4.571144363999501,1.4227088741779808,0.7028844889842868,7.981454163397431,7.983661793750484,11.217550115269667,12.026022195649462,2.6967871751906833,2.425416241139387,6.1667878463871455,7.917747942712969,0.9394597362582698,0.7777033883522413,1.9288741248668257,2.469314334114158,0.6621183157878647,0.3416153892034811,0.8822946649788973,0.7504503224030049,18.146723715570637,22.254997968507126,12.698290106971823,0.8153999268501361,1.7740509038766636,0.770859805167302,288866,150974,192854,trace_ordered_per_token_wave_local,measured,trace_derived,assumed,hypothetical
AX1,8,1,0.75,0.75,1.0,1.0,256.0,2.755010047474471,1,12.0,0.05190701004747447,1.5,10.5,585911,439840,0,7372466552832,5534468014080,0,5534468014080,5534468014080,0,2426664910848,4.571144363999501,2.8454177483559615,0.3514422444921434,4.099519887027439,4.1006537937504834,5.7616781152696666,6.176934195649462,1.249591126662794,1.1419542210444384,3.0106065827535193,3.9968397736555343,0.3031289041381848,0.31144206028484683,0.4152560803797958,0.4152560803797958,0.6951859824812627,0.3529411764705882,0.9260574622171224,0.7506942180638356,14.2258155465132,16.405909968507128,10.644231853237462,0.867115300146176,1.3907370456640487,1.0,439840,0,192854,trace_ordered_per_token_wave_local,measured,trace_derived,assumed,hypothetical
AX1,8,1,0.75,0.75,1.0,1.0,512.0,2.755010047474471,1,12.0,0.02733101004747447,1.5,10.5,585911,439840,0,7372466552832,5534468014080,0,5534468014080,5534468014080,0,2426664910848,4.571144363999501,5.690835496711923,0.1757211222460717,2.158552748842443,2.1591497937504833,3.0337421152696664,3.252390195649462,0.657957135400779,0.6012822210444384,1.5851985827535193,2.104487773655534,0.1596088681876168,0.16398606028484683,0.21864808037979577,0.21864808037979577,0.6951859824812627,0.3529411764705883,0.9260574622171224,0.7506942180638356,12.333463546513201,13.481365968507127,10.447623853237461,0.9148526622097893,1.205737878394408,1.0,439840,0,192854,trace_ordered_per_token_wave_local,measured,trace_derived,assumed,hypothetical
AX1,8,1,0.75,0.75,1.25,1.25,16.0,2.755010047474471,1,12.0,0.7891870100474745,1.5,10.5,585911,439840,109960,7372466552832,5534468014080,1383617003520,6918085017600,0,5534468014080,2426664910848,4.571144363999501,0.1778386092722476,7.028844889842868,62.32853403257731,62.34577379375049,87.59975811526968,93.91325419564946,66.00114676513162,66.17228817750349,96.16139455930752,103.3038845385629,52.78204328663169,52.75610900669642,78.01009332821562,84.3235894085954,-0.05892345760345896,-0.09999259873744704,0.15316405068914252,-0.38470814357768823,113.53286031142056,104.14222996850712,94.55256518145306,1.0901712047624983,11.099142556645525,0.0,0,439840,192854,trace_ordered_per_token_wave_local,measured,trace_derived,assumed,hypothetical
AX1,8,1,0.75,0.75,1.25,1.25,24.1354255944,2.755010047474471,1,12.0,0.5241011926861406,1.5,10.5,585911,439840,109960,7372466552832,5534468014080,1383617003520,6918085017600,27757903872,5506710110208,2426664910848,4.571144363999501,0.2682631576188691,4.659603693235875,41.392545250950576,41.403994222205114,58.17523238816161,62.36804192965073,41.45828197883191,41.478570489736505,61.27920601869239,65.8809069597502,31.902242828773513,31.81432943515105,48.58556760110755,52.77837714259667,-0.0015881296374213871,-0.056324760589115286,0.22927564286371394,-0.006926726352547634,76.10988273260787,72.5970177025084,63.007352915454334,1.048388558390851,7.440616189018998,0.02458815399362447,2206,437634,192854,trace_ordered_per_token_wave_local,measured,trace_derived,assumed,measured_anchor
AX1,8,1,0.75,0.75,1.25,1.25,32.0,2.755010047474471,1,12.0,0.3959710100474745,1.5,10.5,585911,439840,109960,7372466552832,5534468014080,1383617003520,6918085017600,27757903872,5506710110208,2426664910848,4.571144363999501,0.3556772185444952,3.514422444921434,31.273059821617377,31.281709793750487,43.95278211526967,47.12055019564946,29.615348827610458,29.611465207645914,44.596441496623385,48.00754955275931,21.845247054111304,21.692045006696425,34.36311732821561,37.530885408595395,0.05300763671551678,-0.018824044995801925,0.3014675513455557,0.17583198085142185,58.236525325616974,57.34952596850712,47.75986118145306,1.0154665508063125,5.693289985117195,0.02458815399362447,2206,437634,192854,trace_ordered_per_token_wave_local,measured,trace_derived,assumed,hypothetical
AX1,8,1,0.75,0.75,1.25,1.25,64.0,2.755010047474471,1,12.0,0.19936301004747448,1.5,10.5,585911,439840,109960,7372466552832,5534468014080,1383617003520,6918085017600,334390886400,5200077127680,2426664910848,4.571144363999501,0.7113544370889904,1.757211222460717,15.745322716137414,15.749677793750484,22.129294115269666,23.724198195649464,11.609818422022867,11.50833909057548,19.084133472379513,21.077763572854256,6.789252887186832,6.483041883727438,12.539629328215605,14.1345334085954,0.2626497004012538,0.11155001323840363,0.5688082734418323,0.4617543602380689,31.30673934571192,33.95317396850713,24.363509181453068,0.9220563407341571,3.060593752581131,0.14813080987092891,26575,413265,192854,trace_ordered_per_token_wave_local,measured,trace_derived,assumed,hypothetical
AX1,8,1,0.75,0.75,1.25,1.25,128.0,2.755010047474471,1,12.0,0.10105901004747447,1.5,10.5,585911,439840,109960,7372466552832,5534468014080,1383617003520,6918085017600,2195277742080,3339190272000,2426664910848,4.571144363999501,1.4227088741779808,0.8786056112303585,7.981454163397431,7.983661793750484,11.217550115269667,12.026022195649462,3.4398316545588825,3.1701627039728715,7.076318936814415,8.691074864082806,0.9394597362582698,0.7777033883522413,1.9288741248668257,2.469314334114158,0.5690219370883833,0.2773109243697478,0.8822946649788973,0.6449341242497405,18.920050636940474,22.254997968507126,12.698290106971823,0.8501483875089132,1.8496525025647592,0.550770191043046,174465,265375,192854,trace_ordered_per_token_wave_local,measured,trace_derived,assumed,hypothetical
AX1,8,1,0.75,0.75,1.25,1.25,256.0,2.755010047474471,1,12.0,0.05190701004747447,1.5,10.5,585911,439840,109960,7372466552832,5534468014080,1383617003520,6918085017600,5534468014080,0,2426664910848,4.571144363999501,2.8454177483559615,0.43930280561517926,4.099519887027439,4.1006537937504834,5.7616781152696666,6.176934195649462,1.249591126662794,1.1419542210444384,3.0106065827535193,3.9968397736555343,0.3031289041381848,0.31144206028484683,0.4152560803797958,0.4152560803797958,0.6951859824812627,0.3529411764705882,0.9260574622171224,0.7506942180638356,14.2258155465132,16.405909968507128,10.644231853237462,0.867115300146176,1.3907370456640487,1.0,439840,0,192854,trace_ordered_per_token_wave_local,measured,trace_derived,assumed,hypothetical
AX1,8,1,0.75,0.75,1.25,1.25,512.0,2.755010047474471,1,12.0,0.02733101004747447,1.5,10.5,585911,439840,109960,7372466552832,5534468014080,1383617003520,6918085017600,5534468014080,0,2426664910848,4.571144363999501,5.690835496711923,0.21965140280758963,2.158552748842443,2.1591497937504833,3.0337421152696664,3.252390195649462,0.657957135400779,0.6012822210444384,1.5851985827535193,2.104487773655534,0.1596088681876168,0.16398606028484683,0.21864808037979577,0.21864808037979577,0.6951859824812627,0.3529411764705883,0.9260574622171224,0.7506942180638356,12.333463546513201,13.481365968507127,10.447623853237461,0.9148526622097893,1.205737878394408,1.0,439840,0,192854,trace_ordered_per_token_wave_local,measured,trace_derived,assumed,hypothetical
AX1,8,1,0.75,0.75,1.5,1.5,16.0,2.755010047474471,1,12.0,0.7891870100474745,1.5,10.5,585911,439840,219920,7372466552832,5534468014080,2767234007040,8301702021120,0,5534468014080,2426664910848,4.571144363999501,0.1778386092722476,8.434613867811441,62.32853403257731,62.34577379375049,87.59975811526968,93.91325419564946,76.83362755714515,76.62140222119265,113.22375673186421,122.99375290092165,52.78204328663169,52.75610900669642,78.01009332821562,84.3235894085954,-0.2327199532237747,-0.30965276365238914,0.15316405068914252,-1.5194162871553758,133.22272867377933,104.14222996850712,94.55256518145306,1.2792382947250718,13.024053593643515,0.0,0,439840,192854,trace_ordered_per_token_wave_local,measured,trace_derived,assumed,hypothetical
AX1,8,1,0.75,0.75,1.5,1.5,24.1354255944,2.755010047474471,1,12.0,0.5241011926861406,1.5,10.5,585911,439840,219920,7372466552832,5534468014080,2767234007040,8301702021120,18131976192,5516336037888,2426664910848,4.571144363999501,0.2682631576188691,5.59152443188305,41.392545250950576,41.403994222205114,58.17523238816161,62.36804192965073,48.64115947927295,48.522305580891256,72.51575065133628,78.45933558421757,31.902242828773513,31.81432943515105,48.58556760110755,52.77837714259667,-0.17511883321927169,-0.2580054328580226,0.22927564286371394,-0.7637917008191134,88.68831135707524,72.5970177025084,63.007352915454334,1.2216522684238424,8.670302220522164,0.016061436946877995,1441,438399,192854,trace_ordered_per_token_wave_local,measured,trace_derived,assumed,measured_anchor
